t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
1464,16/02/1999,46,12,6.2,123.4444444,7.014,0.86,360,3.4
1465,16/02/1999,46,13,8.5,662.1111111,9.595,0.78,360,3.4
1466,16/02/1999,46,14,8,774.3333333,9.034,0.67,360,3.4
1467,16/02/1999,46,15,8.4,471.3333333,9.483,0.6,360,3.4
1468,16/02/1999,46,16,7.5,370.3333333,8.473,0.63,360,3.4
1469,16/02/1999,46,17,6.1,89.77777778,6.902,0.66,360,3.4
1470,16/02/1999,46,18,5.1,0,5.78,0.68,360,3.4
1471,16/02/1999,46,19,3.7,0,4.209,0.8,360,3.4
1472,16/02/1999,46,20,3.1,0,3.536,0.79,360,3.4
1473,16/02/1999,46,21,3.8,0,4.321,0.82,360,3.4
1474,16/02/1999,46,22,4.3,0,4.882,0.81,360,3.4
1475,16/02/1999,46,23,4.1,0,4.658,0.81,360,3.4
1476,16/02/1999,46,24,3.3,0,3.76,0.84,360,3.5
1477,17/02/1999,47,1,3.4,0,3.873,0.86,360,3.5
1478,17/02/1999,47,2,3.6,0,4.097,0.84,360,3.5
1479,17/02/1999,47,3,4.2,0,4.77,0.83,360,3.5
1480,17/02/1999,47,4,3.8,0,4.321,0.85,360,3.5
1481,17/02/1999,47,5,4,0,4.546,0.88,360,3.5
1482,17/02/1999,47,6,4.5,0,5.107,0.89,360,3.5
1483,17/02/1999,47,7,4.5,0,5.107,0.89,360,3.5
1484,17/02/1999,47,8,4.9,56.11111111,5.556,0.83,360,3.5
1485,17/02/1999,47,9,5.4,235.6666667,6.117,0.82,360,3.5
1486,17/02/1999,47,10,6.2,370.3333333,7.014,0.79,360,3.5
1487,17/02/1999,47,11,4,235.6666667,4.546,0.88,360,3.5
1488,17/02/1999,47,12,5.8,415.2222222,6.566,0.86,360,3.5
1489,17/02/1999,47,13,5.1,404,5.78,0.85,360,3.5
1490,17/02/1999,47,14,6.1,336.6666667,6.902,0.78,360,3.5
1491,17/02/1999,47,15,5.9,381.5555556,6.678,0.79,360,3.5
1492,17/02/1999,47,16,6.1,168.3333333,6.902,0.75,360,3.5
1493,17/02/1999,47,17,6,78.55555556,6.79,0.77,360,3.5
1494,17/02/1999,47,18,5.5,0,6.229,0.81,360,3.5
1495,17/02/1999,47,19,5,0,5.668,0.84,360,3.5
1496,17/02/1999,47,20,4.8,0,5.443,0.86,360,3.5
1497,17/02/1999,47,21,5.6,0,6.341,0.82,360,3.5
1498,17/02/1999,47,22,6.1,0,6.902,0.85,360,3.5
1499,17/02/1999,47,23,5.9,0,5.427272727,0.9,360,3.5
1500,17/02/1999,47,24,6.1,0,5.536363636,0.94,360,4.3
1501,18/02/1999,48,1,6.4,0,5.654545455,0.96,360,4.3
1502,18/02/1999,48,2,7,0,5.806060606,0.97,360,4.3
1503,18/02/1999,48,3,7.6,0,5.972727273,0.98,360,4.3
1504,18/02/1999,48,4,8.1,0,6.154545455,0.97,360,4.3
1505,18/02/1999,48,5,8,0,6.324242424,0.97,360,4.3
1506,18/02/1999,48,6,7.8,0,6.527272727,0.98,360,4.3
1507,18/02/1999,48,7,7.9,0,6.727272727,0.97,360,4.3
1508,18/02/1999,48,8,8,11.22222222,6.903030303,0.94,360,4.3
1509,18/02/1999,48,9,8.3,123.4444444,7.060606061,0.92,360,4.3
1510,18/02/1999,48,10,8.9,269.3333333,7.2,0.89,360,4.3
1511,18/02/1999,48,11,9.6,291.7777778,7.3,0.88,360,4.3
1512,18/02/1999,48,12,9.8,404,7.372727273,0.83,360,4.3
1513,18/02/1999,48,13,10.5,381.5555556,7.481818182,0.82,360,4.3
1514,18/02/1999,48,14,10.6,448.8888889,7.545454545,0.81,360,4.3
1515,18/02/1999,48,15,10.3,516.2222222,7.627272727,0.8,360,4.3
1516,18/02/1999,48,16,9.7,190.7777778,7.687878788,0.8,360,4.3
1517,18/02/1999,48,17,9.5,33.66666667,7.754545455,0.8,360,4.3
1518,18/02/1999,48,18,8.7,0,7.815151515,0.81,360,4.3
1519,18/02/1999,48,19,8.6,0,7.872727273,0.86,360,4.3
1520,18/02/1999,48,20,7.6,0,7.942424242,0.93,360,4.3
1521,18/02/1999,48,21,7.9,0,8.027272727,0.96,360,4.3
1522,18/02/1999,48,22,7.8,0,8.124242424,0.97,360,4.3
1523,18/02/1999,48,23,8.1,0,8.203030303,0.95,360,4.3
1524,18/02/1999,48,24,8.1,0,8.272727273,0.95,360,5.4
1525,19/02/1999,49,1,8.1,0,8.357575758,0.94,360,5.4
1526,19/02/1999,49,2,7.9,0,8.451515152,0.94,360,5.4
1527,19/02/1999,49,3,7.8,0,8.554545455,0.96,360,5.4
1528,19/02/1999,49,4,7.8,0,8.645454545,0.96,360,5.4
1529,19/02/1999,49,5,8,0,8.73030303,0.95,360,5.4
1530,19/02/1999,49,6,8.2,0,8.809090909,0.94,360,5.4
1531,19/02/1999,49,7,8.4,0,8.896969697,0.93,360,5.4
1532,19/02/1999,49,8,8.7,22.44444444,8.987878788,0.93,360,5.4
1533,19/02/1999,49,9,9.2,67.33333333,9.081818182,0.93,360,5.4
1534,19/02/1999,49,10,9.8,157.1111111,9.16969697,0.91,360,5.4
1535,19/02/1999,49,11,10,235.6666667,9.245454545,0.93,360,5.4
1536,19/02/1999,49,12,10.4,202,9.3,0.92,360,5.4
1537,19/02/1999,49,13,10.7,190.7777778,9.333333333,0.91,360,5.4
1538,19/02/1999,49,14,10.9,235.6666667,9.354545455,0.91,360,5.4
1539,19/02/1999,49,15,10.8,89.77777778,9.354545455,0.91,360,5.4
1540,19/02/1999,49,16,11,56.11111111,9.345454545,0.91,360,5.4
1541,19/02/1999,49,17,10.9,22.44444444,9.351515152,0.94,360,5.4
1542,19/02/1999,49,18,10.8,0,9.354545455,0.97,360,5.4
1543,19/02/1999,49,19,10.7,0,9.360606061,0.96,360,5.4
1544,19/02/1999,49,20,10.7,0,9.387878788,0.96,360,5.4
1545,19/02/1999,49,21,10.5,0,9.418181818,0.96,360,5.4
1546,19/02/1999,49,22,10.5,0,9.484848485,0.96,360,5.4
1547,19/02/1999,49,23,10.3,0,9.548484848,0.97,360,5.4
1548,19/02/1999,49,24,10.5,0,9.612121212,0.94,360,3.7
1549,20/02/1999,50,1,9.8,0,9.66969697,0.96,360,3.7
1550,20/02/1999,50,2,9.7,0,9.739393939,0.97,360,3.7
1551,20/02/1999,50,3,9.6,0,9.803030303,0.98,360,3.7
1552,20/02/1999,50,4,9.6,0,9.866666667,0.98,360,3.7
1553,20/02/1999,50,5,9.8,0,9.936363636,0.98,360,3.7
1554,20/02/1999,50,6,10,0,10.00909091,0.97,360,3.7
1555,20/02/1999,50,7,9.9,0,10.07575758,0.98,360,3.7
1556,20/02/1999,50,8,10,22.44444444,10.15151515,0.99,360,3.7
1557,20/02/1999,50,9,10.4,89.77777778,10.2,0.99,360,3.7
1558,20/02/1999,50,10,10.2,179.5555556,10.21515152,0.98,360,3.7
1559,20/02/1999,50,11,10,235.6666667,10.19090909,0.96,360,3.7
1560,20/02/1999,50,12,10.1,448.8888889,10.11515152,0.86,360,3.7
1561,20/02/1999,50,13,10.2,460.1111111,10.05151515,0.81,360,3.7
1562,20/02/1999,50,14,10.2,426.4444444,9.954545455,0.79,360,3.7
1563,20/02/1999,50,15,10.7,359.1111111,9.821212121,0.79,360,3.7
1564,20/02/1999,50,16,10,426.4444444,9.675757576,0.77,360,3.7
1565,20/02/1999,50,17,9.2,78.55555556,9.533333333,0.76,360,3.7
1566,20/02/1999,50,18,8.4,0,9.396969697,0.82,360,3.7
1567,20/02/1999,50,19,7.3,0,9.263636364,0.89,360,3.7
1568,20/02/1999,50,20,7.9,0,9.136363636,0.88,360,3.7
1569,20/02/1999,50,21,7.2,0,9.009090909,0.86,360,3.7
1570,20/02/1999,50,22,6.3,0,8.878787879,0.82,360,3.7
1571,20/02/1999,50,23,6.1,0,8.763636364,0.83,360,3.7
1572,20/02/1999,50,24,6.1,0,8.654545455,0.82,360,6.2
1573,21/02/1999,51,1,6.5,0,8.554545455,0.8,360,6.2
1574,21/02/1999,51,2,6.5,0,8.46969697,0.84,360,6.2
1575,21/02/1999,51,3,6.6,0,8.421212121,0.85,360,6.2
1576,21/02/1999,51,4,6.5,0,8.393939394,0.84,360,6.2
1577,21/02/1999,51,5,6.4,0,8.387878788,0.87,360,6.2
1578,21/02/1999,51,6,6.7,0,8.375757576,0.85,360,6.2
1579,21/02/1999,51,7,6.9,0,8.345454545,0.85,360,6.2
1580,21/02/1999,51,8,7,67.33333333,8.303030303,0.86,360,6.2
1581,21/02/1999,51,9,7.7,101,8.272727273,0.88,360,6.2
1582,21/02/1999,51,10,8.2,134.6666667,8.233333333,0.88,360,6.2
1583,21/02/1999,51,11,8.8,179.5555556,8.181818182,0.87,360,6.2
1584,21/02/1999,51,12,9.4,145.8888889,8.145454545,0.88,360,6.2
1585,21/02/1999,51,13,9.2,123.4444444,8.112121212,0.91,360,6.2
1586,21/02/1999,51,14,8.8,123.4444444,8.054545455,0.93,360,6.2
1587,21/02/1999,51,15,8.6,78.55555556,7.972727273,0.96,360,6.2
1588,21/02/1999,51,16,8.9,56.11111111,7.884848485,0.97,360,6.2
1589,21/02/1999,51,17,8.7,22.44444444,7.763636364,0.96,360,6.2
1590,21/02/1999,51,18,8.7,0,7.657575758,0.97,360,6.2
1591,21/02/1999,51,19,9,0,7.536363636,0.91,360,6.2
1592,21/02/1999,51,20,8.9,0,7.396969697,0.89,360,6.2
1593,21/02/1999,51,21,8.2,0,7.306060606,0.85,360,6.2
1594,21/02/1999,51,22,7.5,0,7.166666667,0.82,360,6.2
1595,21/02/1999,51,23,7.3,0,7.048484848,0.81,360,6.2
1596,21/02/1999,51,24,6.7,0,6.96969697,0.81,360,6.3
1597,22/02/1999,52,1,6.5,0,6.915151515,0.82,360,6.3
1598,22/02/1999,52,2,5.2,0,6.890909091,0.83,360,6.3
1599,22/02/1999,52,3,3.8,0,6.875757576,0.86,360,6.3
1600,22/02/1999,52,4,4.3,0,6.875757576,0.8,360,6.3
1601,22/02/1999,52,5,3.3,0,6.845454545,0.83,360,6.3
1602,22/02/1999,52,6,3.3,0,6.845454545,0.88,360,6.3
1603,22/02/1999,52,7,3.7,0,6.824242424,0.76,360,6.3
1604,22/02/1999,52,8,4.3,123.4444444,6.739393939,0.74,360,6.3
1605,22/02/1999,52,9,5.3,269.3333333,6.715151515,0.72,360,6.3
1606,22/02/1999,52,10,6,639.6666667,6.672727273,0.68,360,6.3
1607,22/02/1999,52,11,6.5,628.4444444,6.593939394,0.6,360,6.3
1608,22/02/1999,52,12,5.6,740.6666667,6.493939394,0.63,360,6.3
1609,22/02/1999,52,13,6.5,796.7777778,6.363636364,0.63,360,6.3
1610,22/02/1999,52,14,5.7,538.6666667,6.203030303,0.72,360,6.3
1611,22/02/1999,52,15,3.9,190.7777778,6.051515152,0.78,360,6.3
1612,22/02/1999,52,16,6.1,269.3333333,5.906060606,0.67,360,6.3
1613,22/02/1999,52,17,5.6,179.5555556,5.748484848,0.59,360,6.3
1614,22/02/1999,52,18,5.1,0,5.593939394,0.67,360,6.3
1615,22/02/1999,52,19,4.9,0,5.439393939,0.68,360,6.3
1616,22/02/1999,52,20,4.5,0,5.257575758,0.69,360,6.3
1617,22/02/1999,52,21,4.1,0,5.06969697,0.68,360,6.3
1618,22/02/1999,52,22,4.2,0,4.863636364,0.69,360,6.3
1619,22/02/1999,52,23,4,0,4.657575758,0.73,360,6.3
1620,22/02/1999,52,24,3.4,0,4.478787879,0.75,360,3.9
1621,23/02/1999,53,1,3.8,0,4.336363636,0.76,360,3.9
1622,23/02/1999,53,2,3.6,0,4.251515152,0.74,360,3.9
1623,23/02/1999,53,3,2.7,0,4.209090909,0.8,360,3.9
1624,23/02/1999,53,4,2.8,0,4.215151515,0.76,360,3.9
1625,23/02/1999,53,5,2.1,0,4.293939394,0.77,360,3.9
1626,23/02/1999,53,6,1.4,0,4.378787879,0.78,360,3.9
1627,23/02/1999,53,7,1.6,0,4.5,0.78,360,3.9
1628,23/02/1999,53,8,2.6,145.8888889,4.603030303,0.74,360,3.9
1629,23/02/1999,53,9,3.9,482.5555556,4.672727273,0.74,360,3.9
1630,23/02/1999,53,10,5.1,673.3333333,4.675757576,0.69,360,3.9
1631,23/02/1999,53,11,5.4,808,4.609090909,0.63,360,3.9
1632,23/02/1999,53,12,6.4,942.6666667,4.509090909,0.6,360,3.9
1633,23/02/1999,53,13,7.1,1077.333333,4.390909091,0.56,360,3.9
1634,23/02/1999,53,14,7.3,965.1111111,4.318181818,0.58,360,3.9
1635,23/02/1999,53,15,6.7,673.3333333,4.23030303,0.51,360,3.9
1636,23/02/1999,53,16,6,460.1111111,4.16969697,0.54,360,3.9
1637,23/02/1999,53,17,4.4,101,4.133333333,0.64,360,3.9
1638,23/02/1999,53,18,3.1,11.22222222,4.021212121,0.69,360,3.9
1639,23/02/1999,53,19,2.7,0,3.918181818,0.72,360,3.9
1640,23/02/1999,53,20,2.6,0,3.818181818,0.75,360,3.9
1641,23/02/1999,53,21,3.2,0,3.742424242,0.72,360,3.9
1642,23/02/1999,53,22,3.6,0,3.7,0.7,360,3.9
1643,23/02/1999,53,23,3.7,0,3.678787879,0.73,360,3.9
1644,23/02/1999,53,24,2.7,0,3.663636364,0.85,360,3.1
1645,24/02/1999,54,1,2.4,0,3.666666667,0.9,360,3.1
1646,24/02/1999,54,2,2.2,0,3.7,0.92,360,3.1
1647,24/02/1999,54,3,1.8,0,3.751515152,0.93,360,3.1
1648,24/02/1999,54,4,2.4,0,3.821212121,0.94,360,3.1
1649,24/02/1999,54,5,3.1,0,3.933333333,0.95,360,3.1
1650,24/02/1999,54,6,3.4,0,4.072727273,0.95,360,3.1
1651,24/02/1999,54,7,3.7,0,4.224242424,0.96,360,3.1
1652,24/02/1999,54,8,4.1,33.66666667,4.4,0.96,360,3.1
1653,24/02/1999,54,9,4.5,78.55555556,4.554545455,0.96,360,3.1
1654,24/02/1999,54,10,5.5,190.7777778,4.657575758,0.96,360,3.1
1655,24/02/1999,54,11,5.9,269.3333333,4.696969697,0.95,360,3.1
1656,24/02/1999,54,12,6.4,235.6666667,4.681818182,0.96,360,3.1
1657,24/02/1999,54,13,7.4,291.7777778,4.645454545,0.96,360,3.1
1658,24/02/1999,54,14,7.1,269.3333333,4.575757576,0.95,360,3.1
1659,24/02/1999,54,15,7.2,157.1111111,4.481818182,0.95,360,3.1
1660,24/02/1999,54,16,6.7,56.11111111,4.378787879,0.94,360,3.1
1661,24/02/1999,54,17,6,22.44444444,4.278787879,0.95,360,3.1
1662,24/02/1999,54,18,5.2,0,4.142424242,0.96,360,3.1
1663,24/02/1999,54,19,4.6,0,4.021212121,0.96,360,3.1
1664,24/02/1999,54,20,4.2,0,3.933333333,0.93,360,3.1
1665,24/02/1999,54,21,4.1,0,3.854545455,0.88,360,3.1
1666,24/02/1999,54,22,4,0,3.76969697,0.88,360,3.1
1667,24/02/1999,54,23,3.9,0,3.666666667,0.87,360,3.1
1668,24/02/1999,54,24,3.4,0,3.536363636,0.89,360,0.9
1669,25/02/1999,55,1,1.5,0,3.472727273,0.91,360,0.9
1670,25/02/1999,55,2,0.4,0,3.442424242,0.94,360,0.9
1671,25/02/1999,55,3,0.2,0,3.496969697,0.94,360,0.9
1672,25/02/1999,55,4,0.1,0,3.590909091,0.95,360,0.9
1673,25/02/1999,55,5,-0.2,0,3.751515152,0.95,360,0.9
1674,25/02/1999,55,6,-0.2,0,3.939393939,0.95,360,0.9
1675,25/02/1999,55,7,-0.7,11.22222222,4.106060606,0.95,360,0.9
1676,25/02/1999,55,8,1.6,168.3333333,4.275757576,0.95,360,0.9
1677,25/02/1999,55,9,1.7,392.7777778,4.43030303,0.9,360,0.9
1678,25/02/1999,55,10,4.2,751.8888889,4.515151515,0.84,360,0.9
1679,25/02/1999,55,11,5.3,796.7777778,4.554545455,0.73,360,0.9
1680,25/02/1999,55,12,7.1,1010,4.536363636,0.64,360,0.9
1681,25/02/1999,55,13,8.6,1066.111111,4.478787879,0.53,360,0.9
1682,25/02/1999,55,14,8.6,953.8888889,4.4,0.5,360,0.9
1683,25/02/1999,55,15,9,751.8888889,4.278787879,0.49,360,0.9
1684,25/02/1999,55,16,8.8,505,4.157575758,0.5,360,0.9
1685,25/02/1999,55,17,6.9,190.7777778,4.021212121,0.62,360,0.9
1686,25/02/1999,55,18,5.8,11.22222222,3.915151515,0.69,360,0.9
1687,25/02/1999,55,19,4.9,0,3.803030303,0.71,360,0.9
1688,25/02/1999,55,20,4,0,3.712121212,0.71,360,0.9
1689,25/02/1999,55,21,3.8,0,3.636363636,0.69,360,0.9
1690,25/02/1999,55,22,3.4,0,3.560606061,0.72,360,0.9
1691,25/02/1999,55,23,3.1,0,3.475757576,0.73,360,0.9
1692,25/02/1999,55,24,2.7,0,3.384848485,0.74,360,2.4
1693,26/02/1999,56,1,3.2,0,3.3,0.74,360,2.4
1694,26/02/1999,56,2,2.3,0,3.245454545,0.79,360,2.4
1695,26/02/1999,56,3,2.2,0,3.278787879,0.8,360,2.4
1696,26/02/1999,56,4,2.1,0,3.372727273,0.81,360,2.4
1697,26/02/1999,56,5,1.7,0,3.509090909,0.84,360,2.4
1698,26/02/1999,56,6,1.3,0,3.681818182,0.86,360,2.4
1699,26/02/1999,56,7,1,0,3.906060606,0.89,360,2.4
1700,26/02/1999,56,8,1.1,112.2222222,4.109090909,0.92,360,2.4
1701,26/02/1999,56,9,1.6,112.2222222,4.306060606,0.94,360,2.4
1702,26/02/1999,56,10,2.6,190.7777778,4.4,0.95,360,2.4
1703,26/02/1999,56,11,3.5,303,4.484848485,0.93,360,2.4
1704,26/02/1999,56,12,4.7,471.3333333,4.487878788,0.88,360,2.4
1705,26/02/1999,56,13,5.8,718.2222222,4.463636364,0.84,360,2.4
1706,26/02/1999,56,14,7.2,864.1111111,4.390909091,0.81,360,2.4
1707,26/02/1999,56,15,6.5,774.3333333,4.272727273,0.78,360,2.4
1708,26/02/1999,56,16,5.8,460.1111111,4.148484848,0.78,360,2.4
1709,26/02/1999,56,17,4.7,213.2222222,4.012121212,0.82,360,2.4
1710,26/02/1999,56,18,4.5,0,3.878787879,0.83,360,2.4
1711,26/02/1999,56,19,4.3,0,3.796969697,0.87,360,2.4
1712,26/02/1999,56,20,4.5,0,3.757575758,0.88,360,2.4
1713,26/02/1999,56,21,4.7,0,3.742424242,0.88,360,2.4
1714,26/02/1999,56,22,4.7,0,3.754545455,0.87,360,2.4
1715,26/02/1999,56,23,4.5,0,3.763636364,0.88,360,2.4
1716,26/02/1999,56,24,4.5,0,3.775757576,0.87,360,2.9
1717,27/02/1999,57,1,4.4,0,3.818181818,0.86,360,2.9
1718,27/02/1999,57,2,4.2,0,3.906060606,0.87,360,2.9
1719,27/02/1999,57,3,4.5,0,4.048484848,0.87,360,2.9
1720,27/02/1999,57,4,4.4,0,4.227272727,0.88,360,2.9
1721,27/02/1999,57,5,4.4,0,4.478787879,0.88,360,2.9
1722,27/02/1999,57,6,4.1,0,4.718181818,0.9,360,2.9
1723,27/02/1999,57,7,3.8,11.22222222,4.954545455,0.91,360,2.9
1724,27/02/1999,57,8,4.5,67.33333333,5.175757576,0.91,360,2.9
1725,27/02/1999,57,9,5.6,235.6666667,5.36969697,0.87,360,2.9
1726,27/02/1999,57,10,7.9,852.8888889,5.548484848,0.79,360,2.9
1727,27/02/1999,57,11,8.2,909,5.7,0.78,360,2.9
1728,27/02/1999,57,12,10.5,1144.666667,5.812121212,0.76,360,2.9
1729,27/02/1999,57,13,10,931.4444444,5.878787879,0.76,360,2.9
1730,27/02/1999,57,14,9.5,280.5555556,5.9,0.81,360,2.9
1731,27/02/1999,57,15,8.6,67.33333333,5.857575758,0.89,360,2.9
1732,27/02/1999,57,16,7.4,33.66666667,5.766666667,0.89,360,2.9
1733,27/02/1999,57,17,7,56.11111111,5.696969697,0.93,360,2.9
1734,27/02/1999,57,18,6.6,11.22222222,5.639393939,0.94,360,2.9
1735,27/02/1999,57,19,6.3,0,5.609090909,0.93,360,2.9
1736,27/02/1999,57,20,5.7,0,5.596969697,0.94,360,2.9
1737,27/02/1999,57,21,5.4,0,5.554545455,0.94,360,2.9
1738,27/02/1999,57,22,4.4,0,5.496969697,0.94,360,2.9
1739,27/02/1999,57,23,4.2,0,5.43030303,0.94,360,2.9
1740,27/02/1999,57,24,4.2,0,5.36969697,0.89,360,3.4
1741,28/02/1999,58,1,3.9,0,5.372727273,0.88,360,3.4
1742,28/02/1999,58,2,3.7,0,5.43030303,0.87,360,3.4
1743,28/02/1999,58,3,4.1,0,5.527272727,0.89,360,3.4
1744,28/02/1999,58,4,2.9,0,5.675757576,0.9,360,3.4
1745,28/02/1999,58,5,2.6,0,5.851515152,0.91,360,3.4
1746,28/02/1999,58,6,2.5,0,6.033333333,0.92,360,3.4
1747,28/02/1999,58,7,2.7,11.22222222,6.23030303,0.92,360,3.4
1748,28/02/1999,58,8,4.6,213.2222222,6.442424242,0.9,360,3.4
1749,28/02/1999,58,9,6.4,561.1111111,6.639393939,0.85,360,3.4
1750,28/02/1999,58,10,7.6,729.4444444,6.8,0.83,360,3.4
1751,28/02/1999,58,11,9.1,875.3333333,6.903030303,0.83,360,3.4
1752,28/02/1999,58,12,10.3,718.2222222,6.909090909,0.77,360,3.4
1753,28/02/1999,58,13,10.4,909,6.906060606,0.67,360,3.4
1754,28/02/1999,58,14,10.9,662.1111111,6.836363636,0.67,360,3.4
1755,28/02/1999,58,15,11.1,830.4444444,6.763636364,0.62,360,3.4
1756,28/02/1999,58,16,10.3,538.6666667,6.684848485,0.63,360,3.4
1757,28/02/1999,58,17,9.8,157.1111111,6.666666667,0.66,360,3.4
1758,28/02/1999,58,18,9,11.22222222,6.66969697,0.69,360,3.4
1759,28/02/1999,58,19,8.1,0,6.687878788,0.72,360,3.4
1760,28/02/1999,58,20,8.1,0,6.709090909,0.71,360,3.4
1761,28/02/1999,58,21,8.2,0,6.739393939,0.74,360,3.4
1762,28/02/1999,58,22,7.6,0,6.790909091,0.78,360,3.4
1763,28/02/1999,58,23,6.9,0,6.851515152,0.81,360,3.4
1764,28/02/1999,58,24,8,0,6.945454545,0.76,360,6
1765,01/03/1999,61,1,7.5,0,7.057575758,0.82,360,6
1766,01/03/1999,61,2,7.6,0,7.187878788,0.85,360,6
1767,01/03/1999,61,3,7.3,0,7.348484848,0.87,360,6
1768,01/03/1999,61,4,7.3,0,7.533333333,0.91,360,6
1769,01/03/1999,61,5,7.4,0,7.715151515,0.92,360,6
1770,01/03/1999,61,6,7.4,0,7.936363636,0.93,360,6
1771,01/03/1999,61,7,7.5,0,8.184848485,0.94,360,6
1772,01/03/1999,61,8,7.9,33.66666667,8.439393939,0.94,360,6
1773,01/03/1999,61,9,8.5,89.77777778,8.703030303,0.93,360,6
1774,01/03/1999,61,10,9.2,213.2222222,8.906060606,0.92,360,6
1775,01/03/1999,61,11,9.8,202,9.066666667,0.9,360,6
1776,01/03/1999,61,12,10.1,157.1111111,9.181818182,0.91,360,6
1777,01/03/1999,61,13,10.2,179.5555556,9.257575758,0.94,360,6
1778,01/03/1999,61,14,10.8,179.5555556,9.287878788,0.92,360,6
1779,01/03/1999,61,15,10.9,101,9.327272727,0.93,360,6
1780,01/03/1999,61,16,11.4,67.33333333,9.342424242,0.91,360,6
1781,01/03/1999,61,17,11.3,22.44444444,9.333333333,0.92,360,6
1782,01/03/1999,61,18,11.7,0,9.333333333,0.89,360,6
1783,01/03/1999,61,19,11.4,0,9.342424242,0.91,360,6
1784,01/03/1999,61,20,11.6,0,9.372727273,0.91,360,6
1785,01/03/1999,61,21,11.3,0,9.433333333,0.92,360,6
1786,01/03/1999,61,22,11.7,0,9.496969697,0.88,360,6
1787,01/03/1999,61,23,11.4,0,9.560606061,0.86,360,6
1788,01/03/1999,61,24,10.8,0,9.648484848,0.9,360,6
1789,02/03/1999,62,1,10.3,0,9.766666667,0.92,360,6
1790,02/03/1999,62,2,10.1,0,9.86969697,0.94,360,6
1791,02/03/1999,62,3,10,0,10.0030303,0.95,360,6
1792,02/03/1999,62,4,10.1,0,10.16969697,0.94,360,6
1793,02/03/1999,62,5,10.2,0,10.34242424,0.95,360,6
1794,02/03/1999,62,6,10.3,0,10.50606061,0.95,360,6
1795,02/03/1999,62,7,10.5,0,10.66060606,0.94,360,6
1796,02/03/1999,62,8,10.8,89.77777778,10.80909091,0.95,360,6
1797,02/03/1999,62,9,11.4,145.8888889,10.95454545,0.94,360,6
1798,02/03/1999,62,10,11.9,269.3333333,11.09393939,0.94,360,6
1799,02/03/1999,62,11,13.1,707,11.2030303,0.89,360,6
1800,02/03/1999,62,12,13,493.7777778,11.28787879,0.87,360,6
1801,02/03/1999,62,13,12.7,246.8888889,11.34848485,0.88,360,6
1802,02/03/1999,62,14,12.5,168.3333333,11.3969697,0.9,360,6
1803,02/03/1999,62,15,12.3,202,11.42727273,0.92,360,6
1804,02/03/1999,62,16,12.3,134.6666667,11.42424242,0.91,360,6
1805,02/03/1999,62,17,12.5,101,11.4030303,0.88,360,6
1806,02/03/1999,62,18,12.1,11.22222222,11.36363636,0.91,360,6
1807,02/03/1999,62,19,12,0,11.33333333,0.89,360,6
1808,02/03/1999,62,20,11.8,0,11.26060606,0.88,360,6
1809,02/03/1999,62,21,11.7,0,11.16363636,0.85,360,6
1810,02/03/1999,62,22,11.2,0,11.03333333,0.85,360,6
1811,02/03/1999,62,23,10.7,0,10.91212121,0.87,360,6
1812,02/03/1999,62,24,10.2,0,10.77272727,0.91,360,5.6
1813,03/03/1999,63,1,10.1,0,10.66363636,0.93,360,5.6
1814,03/03/1999,63,2,10.3,0,10.59393939,0.92,360,5.6
1815,03/03/1999,63,3,9.3,0,10.54545455,0.89,360,5.6
1816,03/03/1999,63,4,8.2,0,10.51212121,0.75,360,5.6
1817,03/03/1999,63,5,7.3,0,10.44242424,0.82,360,5.6
1818,03/03/1999,63,6,7.3,0,10.32727273,0.82,360,5.6
1819,03/03/1999,63,7,7.1,11.22222222,10.26666667,0.84,360,5.6
1820,03/03/1999,63,8,7.8,89.77777778,10.20606061,0.82,360,5.6
1821,03/03/1999,63,9,8.5,291.7777778,10.13636364,0.8,360,5.6
1822,03/03/1999,63,10,8.7,370.3333333,10.05454545,0.76,360,5.6
1823,03/03/1999,63,11,9,426.4444444,9.936363636,0.77,360,5.6
1824,03/03/1999,63,12,7.7,246.8888889,9.778787879,0.88,360,5.6
1825,03/03/1999,63,13,6.3,258.1111111,9.563636364,0.88,360,5.6
1826,03/03/1999,63,14,8.2,572.3333333,9.351515152,0.79,360,5.6
1827,03/03/1999,63,15,8.3,583.5555556,9.142424242,0.76,360,5.6
1828,03/03/1999,63,16,8.2,213.2222222,8.936363636,0.77,360,5.6
1829,03/03/1999,63,17,8.1,67.33333333,8.727272727,0.75,360,5.6
1830,03/03/1999,63,18,7.5,11.22222222,8.515151515,0.78,360,5.6
1831,03/03/1999,63,19,6.7,0,8.306060606,0.83,360,5.6
1832,03/03/1999,63,20,6,0,8.106060606,0.88,360,5.6
1833,03/03/1999,63,21,6,0,7.912121212,0.87,360,5.6
1834,03/03/1999,63,22,5.8,0,7.727272727,0.85,360,5.6
1835,03/03/1999,63,23,5.7,0,7.542424242,0.85,360,5.6
1836,03/03/1999,63,24,5.4,0,7.375757576,0.87,360,4.4
1837,04/03/1999,64,1,5.3,0,7.236363636,0.89,360,4.4
1838,04/03/1999,64,2,5.6,0,7.112121212,0.91,360,4.4
1839,04/03/1999,64,3,5.5,0,7.012121212,0.92,360,4.4
1840,04/03/1999,64,4,5.6,0,6.924242424,0.92,360,4.4
1841,04/03/1999,64,5,5.7,0,6.893939394,0.9,360,4.4
